Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
7, 1, HL: Explore cur region, , , UNIT_WARRIOR (327684), Move To: 64 29
7, 1, HL: Explore, , , UNIT_WARRIOR (393221), Move To: 60 41
7, 1, HL: End Turn, , , UNIT_WARRIOR (262147)
7, 1, HL: End Turn, , , UNIT_WARRIOR (327684)
7, 1, HL: End Turn, , , UNIT_WARRIOR (393221)
7, 3, Wander, , , UNIT_WARRIOR (131073), Move To: 8 23
7, 3, Wander, , , UNIT_WARRIOR (196610), Move To: 9 24
7, 3, HL: Explore, , , UNIT_WARRIOR (262147), Move To: 13 27
7, 3, HL: Explore, , , UNIT_WARRIOR (327684), Move To: 3 23
7, 3, HL: End Turn, , , UNIT_WARRIOR (262147)
7, 3, HL: End Turn, , , UNIT_WARRIOR (327684)
7, 4, Heal, , , UNIT_WARRIOR (262147), 
7, 4, Wander, , , UNIT_WARRIOR (196610), Move To: 65 11
7, 4, HL: Explore primary regions, , , UNIT_WARRIOR (327684), Move To: 62 10
7, 4, HL: Explore, , , UNIT_WARRIOR (393221), Move To: 65 13
7, 4, HL: End Turn, , , UNIT_WARRIOR (327684)
7, 4, HL: End Turn, , , UNIT_WARRIOR (393221)
7, 5, Wander, , , UNIT_WARRIOR (196610), Move To: 24 26
7, 5, Wander, , , UNIT_SLINGER (655368), Move To: 23 24
7, 5, HL: Explore fallback, , , UNIT_SCOUT (589824), Move To: 23 23
7, 5, HL: Explore fallback, , , UNIT_WARRIOR (262147), Move To: 25 24
7, 5, HL: Explore fallback, , , UNIT_WARRIOR (327684), Move To: 20 23
7, 5, HL: Explore fallback, , , UNIT_WARRIOR (393221), Move To: 25 26
7, 5, HL: End Turn, , , UNIT_SCOUT (589824)
7, 5, HL: End Turn, , , UNIT_WARRIOR (262147)
7, 5, HL: End Turn, , , UNIT_WARRIOR (327684)
7, 5, HL: End Turn, , , UNIT_WARRIOR (393221)
7, 5, HL: End Turn, , , UNIT_BUILDER (524295)
7, 6, Wander, , , UNIT_WARRIOR (131073), Move To: 17 40
7, 6, Wander, , , UNIT_WARRIOR (196610), Move To: 17 42
7, 6, HL: Explore, , , UNIT_WARRIOR (262147), Move To: 12 46
7, 6, HL: Explore, , , UNIT_WARRIOR (327684), Move To: 25 44
7, 6, HL: Explore, , , UNIT_WARRIOR (262147), Move To: 12 47
7, 6, HL: End Turn, , , UNIT_WARRIOR (262147)
7, 6, HL: End Turn, , , UNIT_WARRIOR (327684)
7, 6, HL: End Turn, , , UNIT_BUILDER (524295)
7, 7, Promote, , , UNIT_WARRIOR (262147), 
7, 7, Wander, , , UNIT_WARRIOR (196610), Move To: 40 47
7, 7, HL: Explore, , , UNIT_WARRIOR (327684), Move To: 44 48
7, 7, HL: End Turn, , , UNIT_WARRIOR (327684)
7, 8, Wander, , , UNIT_WARRIOR (131073), Move To: 32 13
7, 8, Wander, , , UNIT_WARRIOR (196610), Move To: 37 15
7, 8, HL: Explore fallback, , , UNIT_WARRIOR (262147), Move To: 34 17
7, 8, HL: Explore cur region, , , UNIT_WARRIOR (327684), Move To: 31 11
7, 8, HL: Explore fallback, , , UNIT_SLINGER (720902), Move To: 33 16
7, 8, HL: End Turn, , , UNIT_WARRIOR (262147)
7, 8, HL: End Turn, , , UNIT_WARRIOR (327684)
7, 8, HL: End Turn, , , UNIT_SLINGER (720902)
7, 9, Wander, , , UNIT_WARRIOR (131073), Move To: 83 34
7, 9, HL: Explore, , , UNIT_WARRIOR (196610), Move To: 82 43
7, 9, HL: Explore, , , UNIT_WARRIOR (262147), Move To: 86 37
7, 9, HL: Explore, , , UNIT_WARRIOR (393221), Move To: 86 29
7, 9, HL: End Turn, , , UNIT_WARRIOR (196610)
7, 9, HL: End Turn, , , UNIT_WARRIOR (262147)
7, 9, HL: End Turn, , , UNIT_WARRIOR (393221)
7, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 11 47
7, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 13 50
7, 10, Wander, , , UNIT_WARRIOR (262147), Move To: 13 47
7, 10, Wander, , , UNIT_WARRIOR (327684), Move To: 13 51
7, 10, Wander, , , UNIT_WARRIOR (393221), Move To: 15 46
7, 11, Wander, , , UNIT_WARRIOR (131073), Move To: 80 15
7, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 81 15
7, 11, Wander Back to City, , , UNIT_WARRIOR (262147), Move To: 83 16
7, 11, Wander, , , UNIT_WARRIOR (327684), Move To: 81 14
7, 11, Wander, , , UNIT_WARRIOR (393221), Move To: 82 15
7, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 57 27
7, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 57 26
7, 12, Wander, , , UNIT_WARRIOR (262147), Move To: 58 25
7, 12, Wander, , , UNIT_WARRIOR (327684), Move To: 57 29
7, 12, Wander, , , UNIT_WARRIOR (393221), Move To: 57 24
7, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 30 47
7, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 30 45
7, 13, Wander, , , UNIT_WARRIOR (262147), Move To: 32 44
7, 13, Wander, , , UNIT_WARRIOR (327684), Move To: 31 45
7, 13, Wander, , , UNIT_WARRIOR (393221), Move To: 30 46
7, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 77 23
7, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 80 23
7, 14, Wander, , , UNIT_WARRIOR (262147), Move To: 77 24
7, 14, Wander, , , UNIT_WARRIOR (327684), Move To: 78 21
7, 14, Wander, , , UNIT_WARRIOR (393221), Move To: 78 26
7, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 62 15
7, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 64 18
7, 15, Wander, , , UNIT_WARRIOR (262147), Move To: 62 16
7, 15, Wander, , , UNIT_WARRIOR (327684), Move To: 65 17
7, 15, Wander, , , UNIT_WARRIOR (393221), Move To: 63 17
7, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 26 16
7, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 29 9
7, 16, Wander, , , UNIT_WARRIOR (262147), Move To: 31 14
7, 16, Wander, , , UNIT_WARRIOR (327684), Move To: 29 11
7, 16, Wander, , , UNIT_WARRIOR (393221), Move To: 30 12
7, 17, Wander, , , UNIT_WARRIOR (131073), Move To: 93 24
7, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 94 23
7, 17, Wander, , , UNIT_WARRIOR (262147), Move To: 92 24
7, 17, Wander, , , UNIT_WARRIOR (327684), Move To: 2 25
7, 17, Wander, , , UNIT_WARRIOR (393221), Move To: 94 24
7, 18, Wander, , , UNIT_WARRIOR (131073), Move To: 26 15
7, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 24 20
7, 18, Wander, , , UNIT_WARRIOR (262147), Move To: 28 14
7, 18, Wander, , , UNIT_WARRIOR (327684), Move To: 26 19
7, 18, Wander, , , UNIT_WARRIOR (393221), Move To: 25 19
7, 19, Wander, , , UNIT_WARRIOR (131073), Move To: 13 21
7, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 20 26
7, 19, Wander, , , UNIT_WARRIOR (262147), Move To: 17 22
7, 19, Wander, , , UNIT_WARRIOR (327684), Move To: 15 24
7, 19, Wander, , , UNIT_WARRIOR (393221), Move To: 19 25
7, 20, Wander Back to City, , , UNIT_WARRIOR (131073), Move To: 50 29
7, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 50 29
7, 20, Wander, , , UNIT_WARRIOR (262147), Move To: 46 29
7, 20, Wander, , , UNIT_WARRIOR (327684), Move To: 47 30
7, 20, Wander, , , UNIT_WARRIOR (393221), Move To: 49 29
7, 21, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (1245201), UNIT_WARRIOR (327684), Expected Damage: 0, Move 91 37 Attack 92 36
7, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 92 39
7, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 92 38
7, 21, Wander, , , UNIT_WARRIOR (262147), Move To: 93 40
7, 21, Wander, , , UNIT_WARRIOR (393221), Move To: 93 38
7, 22, Heal, , , UNIT_WARRIOR (131073), 
7, 22, Heal, , , UNIT_WARRIOR (262147), 
7, 22, Heal, , , UNIT_WARRIOR (327684), 
7, 22, Wander, , , UNIT_WARRIOR (196610), Move To: 40 37
7, 22, Wander, , , UNIT_WARRIOR (393221), Move To: 39 37
7, 23, Wander, , , UNIT_WARRIOR (131073), Move To: 81 43
7, 23, Wander, , , UNIT_WARRIOR (196610), Move To: 81 38
7, 23, Wander, , , UNIT_WARRIOR (262147), Move To: 82 44
7, 23, Wander, , , UNIT_WARRIOR (327684), Move To: 81 41
7, 23, Wander, , , UNIT_WARRIOR (393221), Move To: 81 42
7, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 43 16
7, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 42 16
7, 24, Wander, , , UNIT_WARRIOR (262147), Move To: 42 12
7, 24, Wander, , , UNIT_WARRIOR (327684), Move To: 42 11
7, 24, Wander, , , UNIT_WARRIOR (393221), Move To: 44 15
7, 25, Wander, , , UNIT_WARRIOR (131073), Move To: 33 8
7, 25, Wander, , , UNIT_WARRIOR (196610), Move To: 34 10
7, 25, Wander, , , UNIT_WARRIOR (262147), Move To: 39 10
7, 25, Wander, , , UNIT_WARRIOR (327684), Move To: 38 10
7, 25, Wander, , , UNIT_WARRIOR (393221), Move To: 36 9
7, 26, Wander, , , UNIT_WARRIOR (131073), Move To: 76 38
7, 26, Wander, , , UNIT_WARRIOR (196610), Move To: 78 38
7, 26, Wander, , , UNIT_WARRIOR (262147), Move To: 74 37
7, 26, Wander, , , UNIT_WARRIOR (327684), Move To: 77 39
7, 26, Wander, , , UNIT_WARRIOR (393221), Move To: 80 39
7, 27, Wander, , , UNIT_WARRIOR (131073), Move To: 14 29
7, 27, Wander, , , UNIT_WARRIOR (196610), Move To: 15 28
7, 27, Wander, , , UNIT_WARRIOR (262147), Move To: 13 26
7, 27, Wander, , , UNIT_WARRIOR (327684), Move To: 14 28
7, 27, Wander Back to City, , , UNIT_WARRIOR (393221), Move To: 13 31
7, 28, Wander, , , UNIT_WARRIOR (131073), Move To: 47 40
7, 28, Wander, , , UNIT_WARRIOR (196610), Move To: 47 38
7, 28, Wander Back to City, , , UNIT_WARRIOR (262147), Move To: 46 41
7, 28, Wander, , , UNIT_WARRIOR (327684), Move To: 48 39
7, 28, Wander, , , UNIT_WARRIOR (393221), Move To: 47 41
7, 29, Wander, , , UNIT_WARRIOR (131073), Move To: 85 22
7, 29, Wander, , , UNIT_WARRIOR (196610), Move To: 88 21
7, 29, Wander, , , UNIT_WARRIOR (262147), Move To: 85 23
7, 29, Wander, , , UNIT_WARRIOR (327684), Move To: 90 24
7, 29, Wander, , , UNIT_WARRIOR (393221), Move To: 86 23
7, 30, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (131073), UNIT_WARRIOR (196610), Expected Damage: 0, Move 76 30 Attack 77 30
7, 30, Wander, , , UNIT_WARRIOR (131073), Move To: 73 33
7, 30, Wander, , , UNIT_WARRIOR (262147), Move To: 74 35
7, 30, Wander, , , UNIT_WARRIOR (327684), Move To: 75 36
7, 30, Wander, , , UNIT_WARRIOR (393221), Move To: 76 32
7, 31, Wander, , , UNIT_WARRIOR (131073), Move To: 81 45
7, 31, Wander, , , UNIT_WARRIOR (196610), Move To: 80 42
7, 31, Wander, , , UNIT_WARRIOR (262147), Move To: 83 47
7, 31, Wander, , , UNIT_WARRIOR (327684), Move To: 82 50
7, 31, Wander, , , UNIT_WARRIOR (393221), Move To: 81 49
7, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (851980), AT: 67 3
7, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1048591), AT: 93 7
7, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1114128), AT: 42 10
7, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 21 17
7, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (196610), AT: 66 26
7, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (65536), AT: 73 29
7, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1179656), AT: 91 34
7, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (327684), AT: 19 37
7, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (458758), AT: 43 51
7, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310738), AT: 62 55
7, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (983054), AT: 84 55
7, 63, HL: Move To Safety, , , UNIT_SCOUT (1245201), Move To: 92 34
7, 63, HL: Explore cur region, , , UNIT_SCOUT (262147), Move To: 65 23
7, 63, HL: Explore, , , UNIT_SCOUT (393221), Move To: 18 42
7, 63, HL: Explore, , , UNIT_SCOUT (524295), Move To: 44 51
7, 63, HL: Explore, , , UNIT_SCOUT (786443), Move To: 24 15
7, 63, HL: End Turn, , , UNIT_SCOUT (262147)
7, 63, HL: End Turn, , , UNIT_SCOUT (393221)
7, 63, HL: End Turn, , , UNIT_SCOUT (524295)
7, 63, HL: End Turn, , , UNIT_SCOUT (786443)
7, 63, HL: End Turn, , , UNIT_SCOUT (917517)
8, 1, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_WARRIOR (262147), Move To: 66 25
8, 1, Wander, , , UNIT_WARRIOR (131073), Move To: 68 31
8, 1, Wander, , , UNIT_SLINGER (589824), Move To: 69 32
8, 1, HL: Explore cur region, , , UNIT_WARRIOR (327684), Move To: 63 29
8, 1, HL: Explore, , , UNIT_WARRIOR (393221), Move To: 60 42
8, 1, HL: End Turn, , , UNIT_WARRIOR (327684)
8, 1, HL: End Turn, , , UNIT_WARRIOR (393221)
8, 1, HL: End Turn, , , UNIT_BUILDER (655368)
8, 3, Wander, , , UNIT_WARRIOR (131073), Move To: 8 24
8, 3, Wander, , , UNIT_WARRIOR (196610), Move To: 7 25
8, 3, HL: Explore, , , UNIT_WARRIOR (262147), Move To: 14 27
8, 3, HL: Explore, , , UNIT_WARRIOR (327684), Move To: 4 22
8, 3, HL: Explore cur region, , , UNIT_SCOUT (720905), Move To: 12 19
8, 3, HL: End Turn, , , UNIT_WARRIOR (262147)
8, 3, HL: End Turn, , , UNIT_WARRIOR (327684)
8, 3, HL: End Turn, , , UNIT_SCOUT (720905)
8, 4, Wander, , , UNIT_WARRIOR (196610), Move To: 67 11
8, 4, HL: Explore, , , UNIT_WARRIOR (262147), Move To: 66 4
8, 4, HL: Explore primary regions, , , UNIT_WARRIOR (327684), Move To: 62 10
8, 4, HL: Explore, , , UNIT_WARRIOR (393221), Move To: 65 14
8, 4, HL: End Turn, , , UNIT_WARRIOR (262147)
8, 4, HL: End Turn, , , UNIT_WARRIOR (327684)
8, 4, HL: End Turn, , , UNIT_WARRIOR (393221)
8, 5, Wander, , , UNIT_WARRIOR (196610), Move To: 23 25
8, 5, Wander, , , UNIT_SLINGER (655368), Move To: 22 24
8, 5, HL: Explore fallback, , , UNIT_SCOUT (589824), Move To: 24 23
8, 5, HL: Explore fallback, , , UNIT_WARRIOR (262147), Move To: 25 23
8, 5, HL: Explore fallback, , , UNIT_WARRIOR (327684), Move To: 21 24
8, 5, HL: Explore fallback, , , UNIT_WARRIOR (393221), Move To: 25 25
8, 5, HL: End Turn, , , UNIT_SCOUT (589824)
8, 5, HL: End Turn, , , UNIT_WARRIOR (262147)
8, 5, HL: End Turn, , , UNIT_WARRIOR (327684)
8, 5, HL: End Turn, , , UNIT_WARRIOR (393221)
8, 5, HL: End Turn, , , UNIT_BUILDER (524295)
8, 6, Wander, , , UNIT_WARRIOR (131073), Move To: 16 40
8, 6, Wander, , , UNIT_WARRIOR (196610), Move To: 16 43
8, 6, HL: Explore, , , UNIT_WARRIOR (327684), Move To: 24 44
8, 6, HL: End Turn, , , UNIT_WARRIOR (327684)
8, 7, Promote, , , UNIT_WARRIOR (262147), 
8, 7, Wander, , , UNIT_WARRIOR (196610), Move To: 41 48
8, 7, HL: Explore cur region, , , UNIT_WARRIOR (327684), Move To: 45 50
8, 7, HL: Explore, , , UNIT_WARRIOR (393221), Move To: 43 43
8, 7, HL: End Turn, , , UNIT_WARRIOR (327684)
8, 7, HL: End Turn, , , UNIT_WARRIOR (393221)
8, 8, Wander, , , UNIT_WARRIOR (131073), Move To: 33 15
8, 8, Wander, , , UNIT_WARRIOR (196610), Move To: 38 15
8, 8, HL: Explore cur region, , , UNIT_WARRIOR (262147), Move To: 37 12
8, 8, HL: Explore, , , UNIT_WARRIOR (327684), Move To: 31 12
8, 8, HL: Explore cur region, , , UNIT_SLINGER (720902), Move To: 30 11
8, 8, HL: End Turn, , , UNIT_WARRIOR (262147)
8, 8, HL: End Turn, , , UNIT_WARRIOR (327684)
8, 8, HL: End Turn, , , UNIT_SLINGER (720902)
8, 8, HL: End Turn, , , UNIT_BUILDER (524295)
8, 9, Get Goody Hut, TARGET_GOODY_HUT, Goody Hut, UNIT_WARRIOR (262147), Available Units: 1
8, 9, Wander, , , UNIT_WARRIOR (131073), Move To: 83 35
8, 9, HL: Explore, , , UNIT_WARRIOR (196610), Move To: 82 45
8, 9, HL: End Turn, , , UNIT_WARRIOR (196610)
8, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 11 46
8, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 14 48
8, 10, Wander, , , UNIT_WARRIOR (262147), Move To: 14 45
8, 10, Wander, , , UNIT_WARRIOR (327684), Move To: 12 52
8, 10, Wander, , , UNIT_WARRIOR (393221), Move To: 15 44
8, 11, Wander Back to City, , , UNIT_WARRIOR (131073), Move To: 83 16
8, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 83 16
8, 11, Wander Back to City, , , UNIT_WARRIOR (262147), Move To: 83 16
8, 11, Wander, , , UNIT_WARRIOR (327684), Move To: 81 15
8, 11, Wander Back to City, , , UNIT_WARRIOR (393221), Move To: 83 16
8, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 58 27
8, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 55 27
8, 12, Wander, , , UNIT_WARRIOR (262147), Move To: 58 24
8, 12, Wander, , , UNIT_WARRIOR (327684), Move To: 58 29
8, 12, Wander, , , UNIT_WARRIOR (393221), Move To: 57 23
8, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 32 47
8, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 31 44
8, 13, Wander, , , UNIT_WARRIOR (262147), Move To: 31 43
8, 13, Wander, , , UNIT_WARRIOR (327684), Move To: 32 44
8, 13, Wander, , , UNIT_WARRIOR (393221), Move To: 30 45
8, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 79 23
8, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 79 22
8, 14, Wander, , , UNIT_WARRIOR (262147), Move To: 77 23
8, 14, Wander, , , UNIT_WARRIOR (327684), Move To: 78 23
8, 14, Wander, , , UNIT_WARRIOR (393221), Move To: 77 25
8, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 64 16
8, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 62 17
8, 15, Wander, , , UNIT_WARRIOR (262147), Move To: 62 15
8, 15, Wander, , , UNIT_WARRIOR (327684), Move To: 66 16
8, 15, Wander, , , UNIT_WARRIOR (393221), Move To: 64 18
8, 16, Wander, , , UNIT_WARRIOR (262147), Move To: 32 13
8, 16, Wander, , , UNIT_WARRIOR (327684), Move To: 29 12
8, 16, Wander, , , UNIT_WARRIOR (393221), Move To: 30 11
8, 17, Wander, , , UNIT_WARRIOR (131073), Move To: 93 23
8, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 95 23
8, 17, Wander, , , UNIT_WARRIOR (262147), Move To: 92 23
8, 17, Wander, , , UNIT_WARRIOR (327684), Move To: 1 25
8, 17, Wander, , , UNIT_WARRIOR (393221), Move To: 94 25
8, 18, Wander, , , UNIT_WARRIOR (131073), Move To: 26 16
8, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 23 19
8, 18, Wander, , , UNIT_WARRIOR (262147), Move To: 27 15
8, 18, Wander, , , UNIT_WARRIOR (327684), Move To: 25 18
8, 18, Wander, , , UNIT_WARRIOR (393221), Move To: 25 20
8, 19, Wander, , , UNIT_WARRIOR (131073), Move To: 14 21
8, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 19 27
8, 19, Wander, , , UNIT_WARRIOR (262147), Move To: 16 22
8, 19, Wander, , , UNIT_WARRIOR (327684), Move To: 14 24
8, 19, Wander, , , UNIT_WARRIOR (393221), Move To: 19 26
8, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 49 28
8, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 50 30
8, 20, Wander, , , UNIT_WARRIOR (262147), Move To: 46 30
8, 20, Wander, , , UNIT_WARRIOR (327684), Move To: 47 29
8, 20, Wander, , , UNIT_WARRIOR (393221), Move To: 48 29
8, 21, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SCOUT (1245201), UNIT_WARRIOR (196610), Expected Damage: 0, Move 92 35 Attack -9999 -9999
8, 21, Heal, , , UNIT_WARRIOR (327684), 
8, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 91 38
8, 21, Wander, , , UNIT_WARRIOR (262147), Move To: 95 40
8, 21, Wander, , , UNIT_WARRIOR (393221), Move To: 92 38
8, 22, Heal, , , UNIT_WARRIOR (131073), 
8, 22, Heal, , , UNIT_WARRIOR (262147), 
8, 22, Heal, , , UNIT_WARRIOR (327684), 
8, 22, Wander, , , UNIT_WARRIOR (196610), Move To: 41 37
8, 22, Wander, , , UNIT_WARRIOR (393221), Move To: 41 38
8, 23, Wander, , , UNIT_WARRIOR (131073), Move To: 82 43
8, 23, Wander, , , UNIT_WARRIOR (196610), Move To: 80 38
8, 23, Wander, , , UNIT_WARRIOR (262147), Move To: 80 45
8, 23, Wander, , , UNIT_WARRIOR (327684), Move To: 82 40
8, 23, Wander, , , UNIT_WARRIOR (393221), Move To: 80 44
8, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 42 15
8, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 41 16
8, 24, Wander, , , UNIT_WARRIOR (393221), Move To: 44 16
8, 25, Wander, , , UNIT_WARRIOR (131073), Move To: 32 9
8, 25, Wander, , , UNIT_WARRIOR (196610), Move To: 34 11
8, 25, Wander, , , UNIT_WARRIOR (262147), Move To: 40 9
8, 25, Wander, , , UNIT_WARRIOR (327684), Move To: 39 10
8, 25, Wander, , , UNIT_WARRIOR (393221), Move To: 37 11
8, 26, Wander, , , UNIT_WARRIOR (131073), Move To: 75 39
8, 26, Wander, , , UNIT_WARRIOR (196610), Move To: 79 37
8, 26, Wander, , , UNIT_WARRIOR (262147), Move To: 76 37
8, 26, Wander, , , UNIT_WARRIOR (327684), Move To: 79 38
8, 26, Wander, , , UNIT_WARRIOR (393221), Move To: 80 40
8, 27, Wander, , , UNIT_WARRIOR (131073), Move To: 13 29
8, 27, Wander, , , UNIT_WARRIOR (196610), Move To: 15 27
8, 27, Wander, , , UNIT_WARRIOR (262147), Move To: 12 27
8, 27, Wander, , , UNIT_WARRIOR (327684), Move To: 13 27
8, 27, Wander Back to City, , , UNIT_WARRIOR (393221), Move To: 13 31
8, 28, Wander, , , UNIT_WARRIOR (131073), Move To: 46 41
8, 28, Wander, , , UNIT_WARRIOR (196610), Move To: 47 39
8, 28, Wander, , , UNIT_WARRIOR (262147), Move To: 49 38
8, 28, Wander, , , UNIT_WARRIOR (327684), Move To: 48 40
8, 28, Wander, , , UNIT_WARRIOR (393221), Move To: 48 41
8, 29, Wander, , , UNIT_WARRIOR (131073), Move To: 85 21
8, 29, Wander, , , UNIT_WARRIOR (196610), Move To: 86 21
8, 29, Wander, , , UNIT_WARRIOR (262147), Move To: 85 24
8, 29, Wander, , , UNIT_WARRIOR (327684), Move To: 88 23
8, 29, Wander, , , UNIT_WARRIOR (393221), Move To: 87 22
8, 30, Heal, , , UNIT_WARRIOR (196610), 
8, 30, Wander, , , UNIT_WARRIOR (131073), Move To: 74 32
8, 30, Wander, , , UNIT_WARRIOR (262147), Move To: 74 34
8, 30, Wander, , , UNIT_WARRIOR (327684), Move To: 76 36
8, 30, Wander, , , UNIT_WARRIOR (393221), Move To: 76 31
8, 31, Wander, , , UNIT_WARRIOR (131073), Move To: 82 46
8, 31, Wander, , , UNIT_WARRIOR (196610), Move To: 80 43
8, 31, Wander, , , UNIT_WARRIOR (262147), Move To: 83 48
8, 31, Wander, , , UNIT_WARRIOR (327684), Move To: 83 49
8, 31, Wander, , , UNIT_WARRIOR (393221), Move To: 80 48
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (851980), AT: 67 3
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1048591), AT: 93 7
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1114128), AT: 42 10
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (720906), AT: 21 17
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (196610), AT: 66 26
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (65536), AT: 73 29
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1179656), AT: 91 34
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (327684), AT: 19 37
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (458758), AT: 43 51
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1376265), AT: 12 55
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310738), AT: 62 55
8, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (983054), AT: 84 55
8, 63, HL: Move To Safety, , , UNIT_SCOUT (262147), Move To: 69 26
8, 63, HL: Move To Safety, , , UNIT_SCOUT (917517), Move To: 67 1
8, 63, HL: Move To Safety, , , UNIT_SCOUT (1245201), Move To: 91 33
8, 63, HL: Explore, , , UNIT_SCOUT (524295), Move To: 45 49
8, 63, HL: Explore, , , UNIT_SCOUT (786443), Move To: 26 14
8, 63, HL: Explore, , , UNIT_SCOUT (1441811), Move To: 14 52
8, 63, HL: Explore, , , UNIT_SCOUT (786443), Move To: 27 14
8, 63, HL: End Turn, , , UNIT_SCOUT (524295)
8, 63, HL: End Turn, , , UNIT_SCOUT (786443)
8, 63, HL: End Turn, , , UNIT_SCOUT (1441811)
9, 0, HL: Explore primary regions, , , UNIT_SCOUT (262147), Move To: 63 39
9, 1, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_WARRIOR (262147), Move To: 69 26
9, 1, HL: Explore, , , UNIT_WARRIOR (393221), Move To: 59 41
9, 1, HL: End Turn, , , UNIT_WARRIOR (393221)
9, 2, HL: Explore cur region, , , UNIT_SCOUT (786441), Move To: 64 19
9, 2, HL: End Turn, , , UNIT_SCOUT (786441)
9, 3, Wander, , , UNIT_WARRIOR (131073), Move To: 8 25
